B9J08_00052	102.859614819013	2.104583461096	0.275108542771153	7.65001130061848	2.00961651772538e-14	7.68247685919015e-12	CM076438.1	120462	123801	-	NA	B9J08_00052
B9J08_05078	1983.03522132463	1.80673241937149	0.241358493406581	7.48567988584496	7.11776926656699e-14	2.5396200743111e-11	CM076443.1	564319	565978	-	NA	B9J08_05078
B9J08_01119	324.298280179992	1.34666297693802	0.180731439285396	7.45118271764262	9.250713709307e-14	3.09436373576319e-11	CM076438.1	2312568	2314050	+	NA	B9J08_01119
B9J08_00017	222.481205516373	-3.25335332381627	0.43896731198888	-7.41137946940953	1.24992367940747e-13	3.935053842464e-11	CM076438.1	40528	41707	-	NA	B9J08_00017
B9J08_00020	272.597769832826	-3.15452569850937	0.426775070378948	-7.39154162802518	1.45136109386029e-13	4.31538031907794e-11	CM076438.1	46979	47438	-	NA	B9J08_00020
B9J08_00684	1148.2077407446	1.80623873084632	0.246690569821937	7.32187992492002	2.44520906891593e-13	6.88776786149372e-11	CM076438.1	1447925	1448132	-	NA	B9J08_00684
B9J08_01770	2141.35782230116	1.366825529011	0.192064042089148	7.11650923381366	1.10694763696692e-12	2.96219187652349e-10	CM076438.1	3726649	3728236	-	NA	B9J08_01770
B9J08_01373	134.825690147127	1.72240938873209	0.251247706836774	6.85542332074328	7.11016524779454e-12	1.81207640029507e-09	CM076438.1	2858716	2860093	+	NA	B9J08_01373
B9J08_03730	1192.38508484585	1.08817659857495	0.161187461886949	6.75100026910377	1.4682932712748e-11	3.57195708539215e-09	CM076440.1	1561096	1563106	-	NA	B9J08_03730
B9J08_00967	240.407998465347	1.77450767954252	0.269859873560179	6.57566334754398	4.84367350278369e-11	1.12710176464775e-08	CM076438.1	1998976	2000338	+	NA	B9J08_00967
B9J08_00777	24600.4010637733	2.08464079843632	0.319351823567262	6.52772473678156	6.6776270201711e-11	1.48911082549816e-08	CM076438.1	1648369	1650025	+	NA	B9J08_00777
B9J08_02807	2709.15027429921	1.76986029427799	0.27191680772826	6.50883006852116	7.57383397391042e-11	1.62140637713474e-08	CM076439.1	1839545	1840241	-	NA	B9J08_02807
B9J08_04436	256.686090644225	1.80250454833723	0.277665124855381	6.49164906567234	8.49018460367728e-11	1.7476718461108e-08	CM076442.1	28794	30084	-	NA	B9J08_04436
B9J08_00191	1737.68998681978	1.13887404211928	0.175835887592287	6.47691468285475	9.36170908361144e-11	1.85569877835142e-08	CM076438.1	412522	413011	+	NA	B9J08_00191
B9J08_03612	2939.09328723749	2.43203290719963	0.381429325568418	6.37610362961824	1.81650035924314e-10	3.4721106866676e-08	CM076440.1	1286041	1287634	+	NA	B9J08_03612
B9J08_04504	210.4031858229	1.57344757720166	0.250032291106557	6.29297747998119	3.11433536099263e-10	5.74755960414916e-08	CM076442.1	184992	187716	-	NA	B9J08_04504
B9J08_04852	3961.67316024014	1.66856167108209	0.266311411306362	6.26545315087002	3.71742756833131e-10	6.46932108764179e-08	CM076442.1	977861	983024	-	NA	B9J08_04852
B9J08_02346	588.374376062681	1.87118979424089	0.298711168953435	6.26421101292191	3.74717776003168e-10	6.46932108764179e-08	CM076439.1	793711	795502	+	NA	B9J08_02346
B9J08_03823	174.351541228709	1.36418139531213	0.218131877619466	6.25392955032442	4.00251619171242e-10	6.69420833063903e-08	CM076441.1	106589	107579	+	NA	B9J08_03823
B9J08_02682	3020.22940992543	2.45395588216877	0.392942024938047	6.24508382007671	4.23572905874614e-10	6.86958240073011e-08	CM076439.1	1553997	1554441	-	NA	B9J08_02682
B9J08_03505	1491.28012606378	1.5488436461353	0.248927962111019	6.22205570238243	4.90682753731037e-10	7.72392381755445e-08	CM076440.1	1039888	1041604	-	NA	B9J08_03505
B9J08_00140	529.077617603675	-1.35737172188133	0.218688676341144	-6.20686788448019	5.40510001886183e-10	8.26517008598529e-08	CM076438.1	295301	296054	+	NA	B9J08_00140
B9J08_03885	269.937833081733	1.29614324585371	0.214391797135671	6.04567554902057	1.4878524593135e-09	2.2119406561794e-07	CM076441.1	232439	234335	-	NA	B9J08_03885
B9J08_04438	1061.81568416565	1.30122595173086	0.218947675771809	5.94309095606488	2.7969713289713e-09	3.98987099525696e-07	CM076442.1	34024	36796	-	NA	B9J08_04438
B9J08_03889	4234.10060137004	-1.65798274318067	0.279074642473041	-5.94100104720489	2.83286804595973e-09	3.98987099525696e-07	CM076441.1	241224	242070	-	NA	B9J08_03889
B9J08_03862	1029.1094605113	-0.734700836300938	0.124248610286158	-5.91315133914851	3.35623537403405e-09	4.49064293045756e-07	CM076441.1	189051	189975	+	NA	B9J08_03862
B9J08_02603	29728.9301590554	-1.03909499645511	0.175714363773068	-5.91354613329782	3.34819691601695e-09	4.49064293045756e-07	CM076439.1	1379445	1380036	+	NA	B9J08_02603
B9J08_04046	11066.5248579958	1.63766303394429	0.278583626360786	5.87853297531347	4.13918359993532e-09	5.40314893337898e-07	CM076441.1	566708	567731	-	NA	B9J08_04046
B9J08_05587	482.496964330014	1.15322611723505	0.199027934907495	5.79429273469098	6.86096962397978e-09	8.2636908987832e-07	CM076444.1	757552	758872	+	NA	B9J08_05587
B9J08_02614	2691.38494125368	-2.04762553983156	0.353515977829776	-5.7921725416822	6.94817059875269e-09	8.2636908987832e-07	CM076439.1	1396585	1397608	-	NA	B9J08_02614
B9J08_02356	205.472755814812	1.74057036479679	0.300218872497297	5.7976713799445	6.72420507878849e-09	8.2636908987832e-07	CM076439.1	813719	815399	-	NA	B9J08_02356
B9J08_00512	22941.8214676861	1.44736680068158	0.249700015118221	5.79642255927108	6.77444447298312e-09	8.2636908987832e-07	CM076438.1	1083156	1084796	-	NA	B9J08_00512
B9J08_04082	896.075233660287	1.29559643803731	0.224515678783957	5.77062789135548	7.8976699128228e-09	8.99326156881439e-07	CM076441.1	636623	637799	-	NA	B9J08_04082
B9J08_03871	18098.1999139688	1.20199923643476	0.208196672379454	5.77338351615933	7.769532401722e-09	8.99326156881439e-07	CM076441.1	212002	213549	-	NA	B9J08_03871
B9J08_05361	2481.65994974698	1.24972595554888	0.217679826557496	5.74111976894095	9.40525390048485e-09	1.04868580990406e-06	CM076444.1	267376	268981	+	NA	B9J08_05361
B9J08_04518	1149.41084088911	2.05783843086873	0.359797092036224	5.71944153084359	1.06874742712924e-08	1.16733392448892e-06	CM076442.1	226181	226715	+	NA	B9J08_04518
B9J08_03239	1471.63800388514	1.86122141445597	0.326815186985489	5.69502730770772	1.23352176469423e-08	1.32036169692871e-06	CM076440.1	476895	478587	+	NA	B9J08_03239
B9J08_00689	454.44989292344	2.16876940278602	0.381161890994086	5.68989044820243	1.27120901246736e-08	1.33402169308339e-06	CM076438.1	1457433	1458324	+	NA	B9J08_00689
B9J08_03021	148.157143939024	-1.685589362555	0.298375900458222	-5.64921416229128	1.61182950802015e-08	1.65894452440843e-06	CM076440.1	15340	17323	-	NA	B9J08_03021
B9J08_01766	213.763919412999	-2.74493723161322	0.487821814060217	-5.62692596455799	1.83449415723016e-08	1.8524929678294e-06	CM076438.1	3715354	3717208	+	NA	B9J08_01766
B9J08_04866	2855.7123829413	2.56381478252822	0.456517835158543	5.61602326366469	1.95402364216988e-08	1.93665454312837e-06	CM076443.1	41880	47268	-	NA	B9J08_04866
B9J08_02549	1456.91538172509	1.3444744289018	0.240937672258135	5.58017522250054	2.40276406828977e-08	2.33810787154306e-06	CM076439.1	1262448	1265079	+	NA	B9J08_02549
B9J08_03242	636.021005742503	0.876754819358223	0.158213840945742	5.54158102803975	2.99752813223289e-08	2.86478045780543e-06	CM076440.1	484813	486682	-	NA	B9J08_03242
B9J08_02705	552.217320762944	-0.803211745475427	0.145094582088963	-5.53578041241367	3.09845568811648e-08	2.90928681452621e-06	CM076439.1	1604804	1605065	-	NA	B9J08_02705
B9J08_05289	747.806555016414	1.19703988045545	0.216721318268821	5.52340623440949	3.32489767910529e-08	3.06807799630544e-06	CM076444.1	103727	105050	+	NA	B9J08_05289
B9J08_00877	1061.1055896894	1.30988114035954	0.239055848807048	5.47939381904352	4.26785474606422e-08	3.87145061032808e-06	CM076438.1	1843540	1845379	-	NA	B9J08_00877
B9J08_00798	654.436445828165	2.07365617047647	0.381288574456409	5.43854788576557	5.37165733244166e-08	4.79151834053796e-06	CM076438.1	1689488	1691174	+	NA	B9J08_00798
B9J08_02551	308.319696970282	1.01375795772353	0.186580092501084	5.43336614391295	5.53007709934215e-08	4.85196272716052e-06	CM076439.1	1271641	1273327	+	NA	B9J08_02551
B9J08_02552	147.424894249115	1.72596123158283	0.318612689824553	5.41711390256692	6.05687578070683e-08	5.2284514803779e-06	CM076439.1	1274864	1276754	+	NA	B9J08_02552
B9J08_03290	1138.73498308413	-1.80104948921522	0.33326546847262	-5.40424874341036	6.50805787149444e-08	5.44418495740739e-06	CM076440.1	595076	597326	+	NA	B9J08_03290
B9J08_01989	14272.9124132791	1.52348890768393	0.281908900152512	5.40418875338711	6.51023612246025e-08	5.44418495740739e-06	CM076439.1	73623	74457	-	NA	B9J08_01989
B9J08_03382	5872.44360847672	1.15421686640614	0.214413173474129	5.38314343146182	7.31961657445721e-08	6.02685967792231e-06	CM076440.1	789733	792709	+	NA	B9J08_03382
B9J08_05250	299.308848028616	1.58672619481684	0.296529812435941	5.35098370643464	8.74773988931875e-08	7.09362180115666e-06	CM076444.1	6954	9447	+	NA	B9J08_05250
B9J08_00893	2624.20097246599	-0.74588389568865	0.14135675723037	-5.27660587511272	1.31598494895435e-07	1.0512166338513e-05	CM076438.1	1870229	1870940	+	NA	B9J08_00893
B9J08_04473	494.350604881064	0.94387627516434	0.179072545776064	5.2709156005672	1.35744883403101e-07	1.05862915709558e-05	CM076442.1	109836	110754	+	NA	B9J08_04473
B9J08_01761	3871.05445693337	-1.34262545602963	0.254771456001656	-5.26992103864612	1.36482458594161e-07	1.05862915709558e-05	CM076438.1	3706783	3707920	+	NA	B9J08_01761
B9J08_03848	7554.24065845855	0.755471983045596	0.145312289484299	5.19895451187717	2.00412558543521e-07	1.53229716189275e-05	CM076441.1	158121	159399	+	NA	B9J08_03848
B9J08_04671	1767.33237004787	0.781706094734355	0.150899260930265	5.18031758350097	2.21508450468075e-07	1.66973693930301e-05	CM076442.1	569013	569505	+	NA	B9J08_04671
B9J08_02571	16270.482671671	0.724690265237616	0.140045097605212	5.17469213581844	2.28287083607639e-07	1.69693398815012e-05	CM076439.1	1319995	1326367	+	NA	B9J08_02571
B9J08_05269	1542.93107226905	1.0114283499359	0.195588026006465	5.17121814963494	2.32572862875454e-07	1.70510953713621e-05	CM076444.1	57390	59565	+	NA	B9J08_05269
B9J08_02750	936.953270256333	1.57167537529362	0.305948059355449	5.13706600592509	2.79060961487663e-07	2.01828954848915e-05	CM076439.1	1711020	1711947	-	NA	B9J08_02750
B9J08_01552	1383.55850028307	1.3328783188582	0.260045374241373	5.12556057859743	2.96653761481526e-07	2.11692124193217e-05	CM076438.1	3228981	3230796	-	NA	B9J08_01552
B9J08_03964	2477.69411782938	1.39347134268727	0.272290067997017	5.11759886410008	3.09449865973422e-07	2.17917852985494e-05	CM076441.1	404377	404758	-	NA	B9J08_03964
B9J08_03542	201.027124022302	-1.62874162896649	0.318910073803803	-5.10721285640075	3.26945385603372e-07	2.27248273214188e-05	CM076440.1	1124584	1125172	+	NA	B9J08_03542
B9J08_02306	918.144848740899	1.16442341957766	0.229880843297966	5.06533473112576	4.07683342961528e-07	2.7973349378591e-05	CM076439.1	708217	710088	-	NA	B9J08_02306
B9J08_04263	8073.35114624562	1.87403402614056	0.374123386232735	5.00913360432047	5.46756090825713e-07	3.65779824762402e-05	CM076441.1	1049224	1050049	+	NA	B9J08_04263
B9J08_02802	1110.07223885326	-1.15731063389242	0.230961999542323	-5.01082704594592	5.41966075653938e-07	3.65779824762402e-05	CM076439.1	1827820	1828549	-	NA	B9J08_02802
B9J08_03278	208.166702256617	0.909612342470279	0.181764071830854	5.00435720496373	5.60487410069027e-07	3.70336866504868e-05	CM076440.1	571369	572665	+	NA	B9J08_03278
B9J08_05570	3616.2524398933	1.50756441922989	0.304813609161784	4.94585666097911	7.58097290200596e-07	4.87479084421457e-05	CM076444.1	727713	728148	-	NA	B9J08_05570
B9J08_05266	160.021411502891	1.30977430536354	0.264795507008836	4.94636151556693	7.56134755088799e-07	4.87479084421457e-05	CM076444.1	50996	51836	-	NA	B9J08_05266
B9J08_05132	17820.7494106455	-1.9231202732675	0.389015374867113	-4.94355852625216	7.67093070197803e-07	4.87479084421457e-05	CM076443.1	677733	678492	+	NA	B9J08_05132
B9J08_00091	1436.1517922924	2.27189695562181	0.45973449955918	4.94175868419758	7.74210055602089e-07	4.87479084421457e-05	CM076438.1	204584	205979	+	NA	B9J08_00091
B9J08_00874	5397.80102644545	-1.14250651487025	0.231537977545276	-4.93442383397703	8.0387707513843e-07	5.00273268155916e-05	CM076438.1	1837155	1839315	-	NA	B9J08_00874
B9J08_03678	1445.77909489041	-1.24405373436633	0.253671562490821	-4.90419076600809	9.38132843255035e-07	5.77113445643787e-05	CM076440.1	1436890	1437841	+	NA	B9J08_03678
B9J08_01375	1546.1286323311	0.771052805951668	0.157367510376801	4.89969501395466	9.5985536332823e-07	5.83766580060532e-05	CM076438.1	2863878	2864313	-	NA	B9J08_01375
B9J08_02886	9206.73338142919	1.35127362580677	0.27683964625445	4.88106976037954	1.05511906369492e-06	6.34494070662384e-05	CM076439.1	2006139	2007000	-	NA	B9J08_02886
B9J08_05391	3510.27462446204	2.43204782933674	0.498596606746693	4.87778656418398	1.07282920183752e-06	6.3797576535938e-05	CM076444.1	331599	332217	+	NA	B9J08_05391
B9J08_05586	289.024322142023	1.28655704617471	0.264762246770725	4.85929191894502	1.17806324069501e-06	6.92856534527441e-05	CM076444.1	756004	757411	+	NA	B9J08_05586
B9J08_01025	3643.17347618026	1.66467043809961	0.342878028692419	4.85499302608542	1.20390980329576e-06	7.00361442091183e-05	CM076438.1	2106831	2108610	+	NA	B9J08_01025
B9J08_01048	528.531313740128	-1.03260533845897	0.212890211195236	-4.85041248567314	1.23204985487077e-06	7.09024819706274e-05	CM076438.1	2150893	2151859	+	NA	B9J08_01048
B9J08_04428	116.764395818274	6.84680176014071	1.41330321182179	4.84453845634085	1.26906337131535e-06	7.14950227713659e-05	CM076441.1	1440490	1440608	+	NA	B9J08_04428
B9J08_04266	1614.8445747669	0.71073559896628	0.146672887692662	4.84571900197093	1.26153964873551e-06	7.14950227713659e-05	CM076441.1	1057545	1065273	+	NA	B9J08_04266
B9J08_02735	1175.7630991011	-1.12747139694976	0.233065204358699	-4.83757925191839	1.3142998686915e-06	7.2516833992133e-05	CM076439.1	1677399	1679322	+	NA	B9J08_02735
B9J08_00654	873.866794262105	-0.766308123212776	0.15839607085286	-4.83792381393492	1.31202409931387e-06	7.2516833992133e-05	CM076438.1	1395039	1396869	-	NA	B9J08_00654
B9J08_01988	4040.60119116004	1.10480113806042	0.228832220024961	4.82799641562671	1.37913575376426e-06	7.53176995321053e-05	CM076439.1	70840	71686	+	NA	B9J08_01988
B9J08_02128	240.146537766525	-1.0096729336389	0.210325996312	-4.80051420814924	1.58258746300268e-06	8.55556373938418e-05	CM076439.1	362507	362885	+	NA	B9J08_02128
B9J08_02539	11388.708716698	1.77312554712737	0.371083243464552	4.77824202077384	1.76834456601805e-06	9.46418011732863e-05	CM076439.1	1243025	1245134	-	NA	B9J08_02539
B9J08_01608	1882.99469076549	1.35978024594161	0.286163905324987	4.75175317584988	2.01660449868387e-06	0.00010686007204907	CM076438.1	3353825	3354782	+	NA	B9J08_01608
B9J08_05592	306.920220500517	-2.18465354126172	0.460073605330906	-4.74848701587742	2.04944042735142e-06	0.000107535344776321	CM076444.1	767616	770202	+	NA	B9J08_05592
B9J08_05305	133.980369063606	-1.85032989203534	0.391139454685338	-4.73061428569993	2.23841467844957e-06	0.000115826231880185	CM076444.1	137885	138761	-	NA	B9J08_05305
B9J08_05272	1534.23376098963	-1.03867985501576	0.219617262537162	-4.72950005394044	2.2507339528287e-06	0.000115826231880185	CM076444.1	69775	71806	+	NA	B9J08_05272
B9J08_03541	2035.95295675379	1.34482801303464	0.285638511322848	4.70814669494836	2.49979181537955e-06	0.000126215903735013	CM076440.1	1121061	1122564	-	NA	B9J08_03541
B9J08_00566	1714.3162432441	1.67602133338259	0.355944428942769	4.70866010843527	2.49350462430977e-06	0.000126215903735013	CM076438.1	1221787	1226758	+	NA	B9J08_00566
B9J08_02136	1590.68087117569	0.831225520420735	0.176666378195638	4.70505779826565	2.5379404217594e-06	0.000126944459226695	CM076439.1	379841	381020	+	NA	B9J08_02136
B9J08_03025	285.600237925118	-1.27599945091941	0.271716716068266	-4.69606533371627	2.65220741064202e-06	0.000130225817080331	CM076440.1	25662	27288	+	NA	B9J08_03025
B9J08_02355	5053.0938512717	1.16337162620758	0.247667338648047	4.69731549003646	2.63603124723855e-06	0.000130225817080331	CM076439.1	812978	813665	+	NA	B9J08_02355
B9J08_00004	1094.77868899001	0.971961986034258	0.207123183758804	4.69267596410701	2.69654422378214e-06	0.0001311991335062	CM076438.1	14044	15583	-	NA	B9J08_00004
B9J08_05212	1113.49070966429	1.39171093281727	0.296701570419703	4.69060858305739	2.72393624976083e-06	0.000131337899177658	CM076443.1	868264	871237	-	NA	B9J08_05212
B9J08_03870	408.498245394449	2.32119409998158	0.495666939967561	4.68297139230931	2.82745986942352e-06	0.000132872077579801	CM076441.1	206003	207701	-	NA	B9J08_03870
B9J08_01235	51852.9056538119	1.53176167638018	0.327105868684777	4.6827703903298	2.83023483634105e-06	0.000132872077579801	CM076438.1	2551850	2553509	+	NA	B9J08_01235
B9J08_00143	8559.29363025166	0.840233009083024	0.179400855647028	4.68355073364973	2.81947627319352e-06	0.000132872077579801	CM076438.1	299589	301350	-	NA	B9J08_00143
B9J08_02251	953.158160706085	1.26937082851186	0.27140015798061	4.67711897427321	2.9093347710443e-06	0.000135397910388079	CM076439.1	604492	605134	-	NA	B9J08_02251
B9J08_05119	9311.57217476271	1.91486740686635	0.410213524018209	4.6679772722007	3.04179538582728e-06	0.000139017149345494	CM076443.1	649587	650520	-	NA	B9J08_05119
B9J08_04867	157.588763779507	1.04584982023372	0.224122837498347	4.6664134360758	3.06502683534534e-06	0.000139017149345494	CM076443.1	54115	55849	+	NA	B9J08_04867
B9J08_01307	219.050332932171	1.29974708644484	0.27850070076767	4.66694368402723	3.05713077054862e-06	0.000139017149345494	CM076438.1	2710340	2711258	+	NA	B9J08_01307
B9J08_03222	4011.44689432033	1.18692248102812	0.254646733772309	4.66105519377839	3.14592338228667e-06	0.000140308182849985	CM076440.1	446865	448536	-	NA	B9J08_03222
B9J08_02030	2363.32572553184	1.08520499339793	0.232791264434366	4.6617084023095	3.13595298349063e-06	0.000140308182849985	CM076439.1	154559	155492	-	NA	B9J08_02030
B9J08_04587	346.864935977372	1.97735282296107	0.424596625830797	4.65701492349837	3.20827197124855e-06	0.00014190637677787	CM076442.1	385759	386905	-	NA	B9J08_04587
B9J08_00848	367.430284244819	-0.696194543439125	0.149710361471504	-4.65027628412774	3.31490652633698e-06	0.000145421145319307	CM076438.1	1785948	1787625	-	NA	B9J08_00848
B9J08_02876	3147.91504150025	-1.54665497593905	0.332732148131943	-4.6483484827734	3.34603272101204e-06	0.000145593228641109	CM076439.1	1976784	1978437	-	NA	B9J08_02876
B9J08_05243	113.433554282124	-1.41015416970337	0.304080149973347	-4.63744236454423	3.52746928079015e-06	0.000152250125732169	CM076443.1	945628	946981	-	NA	B9J08_05243
B9J08_02170	4574.8584698341	2.17053764791935	0.468506182716926	4.63289008339683	3.60596015686537e-06	0.000154392790076348	CM076439.1	456898	457483	-	NA	B9J08_02170
B9J08_04434	597.044740722382	-1.03033787433021	0.222577000088068	-4.62913002656396	3.67205153208823e-06	0.000155903099191628	CM076442.1	24519	26472	+	NA	B9J08_04434
B9J08_01253	1188.15017257621	1.43910907038913	0.310984715243015	4.62758778760092	3.6994943193828e-06	0.000155903099191628	CM076438.1	2584904	2586752	+	NA	B9J08_01253
B9J08_01806	1516.45402865825	0.883963889165406	0.191202190836644	4.62318912402333	3.77884898359099e-06	0.000158003123126398	CM076438.1	3811339	3813613	+	NA	B9J08_01806
B9J08_02137	23418.2586576174	2.05543370670685	0.445078397644164	4.61813855173927	3.8719770164472e-06	0.000160642023193996	CM076439.1	381081	381471	-	NA	B9J08_02137
B9J08_05224	3192.68112415486	-1.55645025379916	0.33739521181867	-4.61313675854908	3.96637138109813e-06	0.000163292458704902	CM076443.1	898561	899269	+	NA	B9J08_05224
B9J08_03238	1481.35705155705	1.44861946310876	0.314262263518983	4.6095876956008	4.03468319050056e-06	0.000164836827752359	CM076440.1	475665	476652	-	NA	B9J08_03238
B9J08_00009	853.559975419317	1.69426391738168	0.368908793696357	4.59263630016963	4.37681464553628e-06	0.000177459939264471	CM076438.1	24191	25079	-	NA	B9J08_00009
B9J08_00445	1110.89565135256	-0.869028982119614	0.189290114708179	-4.59098978020782	4.41148940130048e-06	0.000177520987035791	CM076438.1	944920	946360	-	NA	B9J08_00445
B9J08_02139	2502.48275665369	-0.607783604680626	0.132820905262456	-4.57596342593536	4.74033362639846e-06	0.000189330340063317	CM076439.1	383066	386255	-	NA	B9J08_02139
B9J08_04930	174.035709813555	2.2599230709087	0.495137109928695	4.5642369064887	5.01314436022439e-06	0.000198743323080896	CM076443.1	223505	225083	+	NA	B9J08_04930
B9J08_00384	545.236608525925	-0.825664939729594	0.181274308068894	-4.55478191325269	5.24399545082024e-06	0.000206366644505808	CM076438.1	806578	808030	-	NA	B9J08_00384
B9J08_03573	4433.39849470901	1.65870588497569	0.364871861947172	4.54599561644424	5.46761741417239e-06	0.00021359626569818	CM076440.1	1209786	1210434	-	NA	B9J08_03573
B9J08_03322	900.419732419831	1.01704777504006	0.22501552641361	4.51990043198433	6.18687219772949e-06	0.000239943043494552	CM076440.1	664410	665088	-	NA	B9J08_03322
B9J08_03085	1218.44295122486	2.03315570212597	0.450427264876712	4.5138379948702	6.36648565007862e-06	0.000245132598555545	CM076440.1	148667	149615	+	NA	B9J08_03085
B9J08_01875	606.13202627136	0.7115207089022	0.157899273725344	4.50616834463626	6.60087258644426e-06	0.000250552270089714	CM076438.1	3960510	3961323	-	NA	B9J08_01875
B9J08_01602	183.696542350701	1.05933807869195	0.235025844171752	4.50732591739061	6.56497533282305e-06	0.000250552270089714	CM076438.1	3344936	3345380	+	NA	B9J08_01602
B9J08_00331	8316.31914772607	2.22127711466187	0.49364373957356	4.49975749025146	6.80310290708376e-06	0.000256409906751495	CM076438.1	701405	703364	-	NA	B9J08_00331
B9J08_04814	1436.71631505611	0.716399784258811	0.159557739375273	4.48990933980249	7.12534939988584e-06	0.000263800754317484	CM076442.1	886484	888584	+	NA	B9J08_04814
B9J08_03100	6790.37450413568	1.40259903100058	0.312231347782066	4.49217876732727	7.04982071008496e-06	0.000263800754317484	CM076440.1	174762	178461	+	NA	B9J08_03100
B9J08_00082	2876.34530041734	0.865222297962002	0.192731564656086	4.4892610066541	7.14706826906486e-06	0.000263800754317484	CM076438.1	186133	188581	-	NA	B9J08_00082
B9J08_02945	4661.8334043344	2.04952096075645	0.45720118579818	4.48275512929479	7.36854659139671e-06	0.000268275247327586	CM076439.1	2153713	2154739	-	NA	B9J08_02945
B9J08_00262	460.420287107513	-1.56396188699855	0.34887979659292	-4.48281013194757	7.36664693070216e-06	0.000268275247327586	CM076438.1	568036	568354	+	NA	B9J08_00262
B9J08_04827	492.757965243162	-0.671193202532229	0.149999815395425	-4.47462685712546	7.65448703212409e-06	0.000276624986831804	CM076442.1	918234	918915	-	NA	B9J08_04827
B9J08_00019	586.697991323234	-2.88644840126761	0.645257912697327	-4.47332507586243	7.70125617300799e-06	0.000276624986831804	CM076438.1	44259	44670	-	NA	B9J08_00019
B9J08_03872	7814.53867345425	0.942920603102268	0.211254147209618	4.46344185691488	8.06534914674848e-06	0.000287771657555986	CM076441.1	213920	214505	-	NA	B9J08_03872
B9J08_03346	447.085930014904	0.880368558428319	0.197382305304842	4.46022026679978	8.18754611440912e-06	0.00029019699870409	CM076440.1	712952	715247	+	NA	B9J08_03346
B9J08_00745	3869.84263570841	1.2315885624821	0.277716568896189	4.43469601895618	9.22022942723716e-06	0.000324649130885351	CM076438.1	1590177	1591809	+	NA	B9J08_00745
B9J08_04396	642.832284908112	1.04190548883535	0.235132240495102	4.43114685864209	9.3733221543317e-06	0.000327882484771132	CM076441.1	1350504	1351326	-	NA	B9J08_04396
B9J08_00528	3192.31445450224	1.89594842813618	0.428010248267789	4.42967998034935	9.4373024959525e-06	0.000327976902326869	CM076438.1	1134028	1135588	-	NA	B9J08_00528
B9J08_03340	11598.1664973284	-0.895471376954396	0.202305849504828	-4.42632469177825	9.58522128026238e-06	0.000330968414786866	CM076440.1	702727	703690	+	NA	B9J08_03340
B9J08_03196	467.498805090673	-0.872777990638456	0.197706898696476	-4.41450448311549	1.01241618135464e-05	0.00034720668195771	CM076440.1	381052	382171	-	NA	B9J08_03196
B9J08_00436	8493.14684032157	1.09268029622512	0.24759349033849	4.41320284604935	1.01852483309717e-05	0.00034720668195771	CM076438.1	925450	926680	-	NA	B9J08_00436
B9J08_00484	1151.15061843445	1.75797936626415	0.398704196017694	4.40923216716318	1.03737766954551e-05	0.000351395271354911	CM076438.1	1029033	1029237	-	NA	B9J08_00484
